title,url,company,address,salary,experience,education,tags,fuli,detail
高级运动控制工程师,https://www.lagou.com/jobs/5167027.html,"便利蜂
该企业已上传营业执照并通过资质验证审核",上海·闵行区,"20k-35k
经验3-5年",本科,算法,[],"“奖金丰厚,发展空间,弹性工作,氛围轻松”","职位描述：
岗位职责：
1.    研发车辆自动导航控制算法，并能够融合各种传感器（编码器、IMU、视觉、雷达）信息；
2.    完成算法在不同硬件平台（x86、arm）上的实现；
3.    和其它部门配合，完成各种相关测试；
4.    整理相关研发文档。
任职条件：
1.    本科及以上学历，自动化及相关专业背景，熟悉基本控制理论（经典控制论、现代控制论、模糊控制等发展动向），良好的数学基础；
2.    3-5年运动控制产品（AGV、机械臂等）开发经验；
3.    有CANOpen开发经验，熟悉其它现场总线，如EtherCAT、EtherNet、Modbus等；
4.    熟练使用ROS系统的各种软件包和工具、可进行源码级别优化；
5.    精通C、C++语言、有嵌入式平台开发经验，编程规范；
6.    了解SLAM及路径规划算法更佳。"
视觉算法工程师,https://www.lagou.com/jobs/5304163.html,"博美科技
该企业已上传营业执照并通过资质验证审核",北京·西北旺,"17k-24k
经验1-3年",本科,"移动互联网
机器学习
深度学习
计算机视觉
图像处理",[],“免费健身房班车三餐，年度旅游年终奖”,"职位描述：
1、熟悉机器学习的基本方法与理论
2、熟悉深度学习基本原理与模型，熟悉至少一种常用的深度学习工具
3、在深度学习、统计机器学习、计算机视觉、最优化方法等方面有较深入的研究
4、熟悉计算机视觉与图像处理的常用方法（物体检测、跟踪、分割与识别等），熟悉视觉SLAM的基本理论与算法，掌握常用的非线性优化库
5、优秀的工程实现能力，熟练C、C++、Python等编程语言，具备将算法落地到产品的经验
6、对计算机架构有一定的认识，能够在PC和移动平台开发高性能、实时运行的算法
7、在计算机视觉、图像处理领域发表过高水平论文者优先"
机器人算法工程师,https://www.lagou.com/jobs/3397505.html,"浙大
该企业已上传营业执照并通过资质验证审核",杭州·西湖区,"6k-12k
经验1-3年",本科,软件开发,[],"“五险一金,员工食堂,带薪年假,岗位晋升”","职位描述：
岗位职责：

1、负责基于机器人操作系统（ROS---Robot   Operating System）的算法程序的设计、编程与测试；
2、负责编制与项目相关的技术文档；
3、基于ROS系统研发激光、红外、声纳、视觉等传感器的应用程序；
4、移植和研发基于ROS系统的环境感知、自主定位与路径规划、任务规划等算法的应用程序。
     任职要求：
1、计算机、自动化、机械电子、控制、电子、通信或相关专业毕业；
2、本科及以上学历；
3、了解ROS机器人操作系统，能够应用ROS相关工具进行实物/仿真环境下的机器人软件开发；
4、精通C/C++，掌握linux下系统编程，并能灵活运用；
5、熟悉地面机器人视觉感知、SLAM、运动规划与控制、多机器人协同等至少一个技术方向；
6、具有3年以上基于ROS的机器人软件研发的工作经历者，学历和专业不限。"
移动机器人产品负责人,https://www.lagou.com/jobs/5204300.html,"汉堡王
该企业已上传营业执照并通过资质验证审核",上海·漕宝路,"20k-40k
经验不限",本科,"人工智能
机器学习",[],"“A轮融资,期权,发展空间大,福利待遇好”","职位描述：
工作职责：
1、研发建筑机器人移动平台产品
2、研发机器人运动规划等导航运动算法；
3、研发机器人的地图构建过程中的信息匹配、融合，闭环检测，地图优化等算法；
4、算法的测试、移植和产品化；
  职位要求：
1、精通基于激光雷达的SLAM算法，有激光SLAM方面的实际项目经验；
2、精通图像识别、模式识别及机器人视觉知识，有视觉SLAM方面实际项目开发经历；
3、熟悉机器人路径规划、运动规划算法，有此方面实际项目经验；
4、熟悉C、C++编程和常用数据结构算法；
5、熟悉linux开发环境，有ROS开发经验优先；
6、熟悉超声波、激光点云、IMU、UWB等定位或传感器系统优先；
7、具备良好的逻辑沟通能力和解决实际问题的能力。"
自动驾驶算法研发工程师-自定位算法方向,https://www.lagou.com/jobs/4146723.html,"车和家
该企业已上传营业执照并通过资质验证审核",北京·大山子,"20k-40k
经验3-5年",硕士,计算机视觉,[],"“扁平化管理,六险一金,团队氛围好,公司发展好”","职位描述：
工作内容：
1、 车和家电动SUV自动驾驶高精度定位系统研发。
2、 基于视觉和激光传感器的新型定位技术研发。
3、 定位特征数据库建设与云端更新机制研发。
任职要求：
1、 电子工程、计算机科学与技术、自动化及其他相关领域本科及以上学历，硕士及以上学历优先
2、 掌握 SLAM 的基础理论和算法，在计算机视觉和(或)激光点云处理领域有至少3年的研发经验（可包含研究生学习时间）。在自动驾驶领域有实际项目研发经验者优先。
3、 熟悉高精地图，特别是定位特征层，并有实际研发或应用经验者优先。
4、 优秀的C/C++编程能力，具备嵌入式编程经验者优先。
5、 有强烈的上进心和求知欲，很强的解决问题和分析能力，较强的沟通表达能力和团队合作意识。"
计算机视觉算法工程师（实习）,https://www.lagou.com/jobs/4655430.html,"INDEMIND
该企业已上传营业执照并通过资质验证审核",北京·望京,"4k-6k
经验不限",硕士,"人工智能
图像处理
模式识别",[],"“技术领先,大牛带队,研发氛围,扁平管理”","职位描述：
工作职责：
摄像头及IMU标定
SLAM算法测试
算法SDK测试
软硬件设备联调

任职资格：
1.        硕士以上学历，计算机/精密仪器/数学等相关专业；
2.        在校1年以上SLAM/VIO研究及开发经验；
3.        了解多传感器融合算法；
4.        具备良好的学习能力，能够熟练阅读英文文献。"
计算机视觉算法实习生,https://www.lagou.com/jobs/4653029.html,"零零无限
该企业已上传营业执照并通过资质验证审核",杭州·仓前,"3k-4k
经验应届毕业生",硕士,"机器学习
深度学习",[],"“扁平管理,技术氛围好,办公环境佳,餐费补贴”","职位描述：
岗位职责：
在零零无限视觉组，我们致力于将最前沿的视觉感知技术应用到无人机上，从而让无人机更加智能和安全。我们相信先进且高效的视觉算法将会是下一代自动驾驶级别无人机的关键核心部分，包括但不限于：视觉惯性SLAM(VI-SLAM)、3D视觉避障以及路径规划、目标识别、分类和追踪、基于运动序列的三维重建(SFM)、数字稳像(EIS)等相关算法。我们的日常工作还包括和产品组一起挑战全新的应用场景，设计应对新场景中所遇到的挑战的技术方案。

岗位要求：
1、在计算机视觉领域的某个方向有一定的研究及个人的见解，譬如，SLAM，SFM，传统机器学习，基于视觉的3D重建 ，有扎实的数学和计算机功底；
2、至少掌握一门编程语言：C/C++, Java, Python, Matlab, R等均可;
3、头脑灵活，有很强的学习能力和解决问题的能力；
4、永远具有好奇心，为各种未知和挑战而兴奋 ;
5、在机器学习以及深度学习方面有相关的研究以及项目经验，譬如：传统机器学习，深度神经网络，强化学习，生成对抗网络等，优先考虑；
6、在高质量期刊或平台发表过计算机视觉或者机器学习领域论文，或有相关领域竞赛获奖者，优先考虑。"
机器人导航算法工程师,https://www.lagou.com/jobs/5065604.html,"神州云海
该企业已上传营业执照并通过资质验证审核",深圳·龙岗区,"15k-30k
经验1-3年",本科,"智能硬件
通信/网络设备",[],"“年终奖,员工旅游,五险一金”","职位描述：
岗位职责：
1、负责全覆盖路径规划技术的研发，包括：路径规划，自主反充，自主避障，自主脱困等；
2、开发机器人在室内/外未知环境中的机器人运动约束路径规划算法；
3、算法的移植和产品化，实现智能全覆盖路径规划。
岗位要求：
1、本科及以上学历, 自动化、计算机、信息、传感器等相关专业，2年以上工作经验；
2、熟悉linux开发环境，熟悉C、C++编程和常用数据结构算法；
3、熟悉ROS，机器人路径规划算法，导航控制算法；
4、熟悉SLAM的基础理论和算法，比如EKF、PF等；；
5、有相关工作经验优先，有清洁机器人算法经验优先；
6、具备良好的逻辑沟通能力和解决实际问题的能力。"
无人配送-高级视觉算法工程师,https://www.lagou.com/jobs/4044433.html,"美团点评
该企业已上传营业执照并通过资质验证审核",北京·朝阳区,"25k-50k
经验3-5年",本科,"硬件制造
机器学习
计算机视觉
模式识别",[],"“自动驾驶,人工智能,大牛云集,复杂场景”","职位描述：
高级视觉算法工程师
岗位职责：
1.根据项目需求设计视觉算法并在嵌入式平台环境下实现
2.搭建图像和数据采集软硬件环境用于算法调试和性能评估
3.负责视觉导航、3D vSLAM相关算法研究、实现与调试；

任职要求:
1.计算机、数学、自动化及相关专业，硕士以上学历；
2.具有扎实的数学基础，熟悉矩阵、概率论、及相关优化理论；
3.具有丰富的计算机视觉、机器视觉、视觉SLAM相关经验，有顶会、顶刊论文发表优先；
4.熟悉导航经典滤波算法，如卡尔曼、EKF、粒子滤波等；
5.具有视觉导航实际项目经验，有开发用于机器人和无人机的机器视觉系统和产品的经验优先
6.具有扎实的代码实现能力，熟练使用C/C++，matlab，python等工具；
7.愿意接受挑战，渴望个人产出与一线巨大应用场景结合"
定位与高精度地图算法实习生,https://www.lagou.com/jobs/4838143.html,"图森未来
该企业已上传营业执照并通过资质验证审核",北京·朝阳区,"10k-15k
经验应届毕业生",本科,"人工智能
计算机视觉",[],"“行业前沿,大牛云集,发展空间大,薪酬福利好”","职位描述：
岗位职责：
使用多源传感器（包括但不限于视觉与LiDAR）开发基于不同依据的高精度定位模块，用于自动驾驶中分米级别的高精度定位；
使用视觉和Lidar技术建立以上定位模块使用的高精度地图；
综合使用相关知识，完成大规模自动化的多源传感器标定（包括但不限于相机、LiDAR、IMU）。
基础项 （前三项至少满足一项）：
了解计算机视觉中基本的几何知识；
了解常用vSLAM，VO/VIO或LiDAR SLAM算法，有实际动手或项目经验；
了解常用滤波算法，并可以灵活运用解决实际问题；
熟悉Python, C++，有很强的动手能力；
加分项：
有计算机视觉或机器学习相关研究经验，有高水平论文发表；
参加kaggle比赛获得前十名者；
参加过ACM/ICPC等编程竞赛者取得优异成绩。"
